CustomerID,Recency,Frequency,Monetary,R,F,M,RFM_Segment,RFM_Score,RFM_level,Cluster
15400.0,92,12,716.2,2,1,3,213,6,Silver,0
15402.0,149,42,626.7699999999999,1,3,2,132,6,Silver,1
15405.0,189,8,349.1,1,1,2,112,4,Bronze,0
15406.0,31,53,510.7099999999999,3,3,2,332,8,Gold,1
15407.0,34,148,1046.7400000000002,3,4,3,343,10,Platinum,1
15408.0,264,34,267.17999999999995,1,2,1,121,4,Bronze,0
15410.0,84,122,3450.8400000000015,2,4,4,244,10,Platinum,1
15411.0,26,98,1348.9300000000003,3,3,3,333,9,Gold,1
15412.0,171,10,190.53000000000003,1,1,1,111,3,Bronze,0
15414.0,10,39,774.8999999999999,4,2,3,423,9,Gold,1
15415.0,313,47,559.6099999999998,1,3,2,132,6,Silver,0
15416.0,65,192,3984.3199999999993,2,4,4,244,10,Platinum,1
15417.0,85,28,508.8000000000001,2,2,2,222,6,Silver,1
15419.0,25,8,135.86,3,1,1,311,5,Bronze,0
15421.0,59,53,950.3599999999996,2,3,3,233,8,Gold,1
15422.0,323,6,97.7,1,1,1,111,3,Bronze,0
15423.0,38,2,43.5,3,1,1,311,5,Bronze,0
15424.0,254,17,383.34,1,1,2,112,4,Bronze,0
15426.0,19,275,1404.0699999999997,3,4,3,343,10,Platinum,2
15427.0,33,292,1430.5399999999997,3,4,3,343,10,Platinum,1
15428.0,15,6,93.78,4,1,1,411,6,Silver,0
15429.0,27,82,397.3499999999998,3,3,2,332,8,Gold,1
15432.0,23,10,171.19,3,1,1,311,5,Bronze,0
15433.0,214,41,533.2999999999998,1,2,2,122,5,Bronze,0
15434.0,8,55,1041.4800000000002,4,3,3,433,10,Platinum,2
15435.0,22,29,149.29000000000005,3,2,1,321,6,Silver,1
15436.0,12,291,1067.75,4,4,3,443,11,Platinum,2
15437.0,262,45,200.16000000000003,1,3,1,131,5,Bronze,0
15438.0,131,25,156.57999999999998,2,2,1,221,5,Bronze,0
15440.0,55,62,383.67999999999995,2,3,2,232,7,Silver,1
15442.0,249,2,594.0,1,1,2,112,4,Bronze,0
15443.0,2,372,3213.5899999999992,4,4,4,444,12,Platinum,2
15444.0,9,214,1411.2100000000016,4,4,3,443,11,Platinum,2
15445.0,264,5,113.5,1,1,1,111,3,Bronze,0
15447.0,331,9,155.17,1,1,1,111,3,Bronze,0
15448.0,313,28,494.64000000000004,1,2,2,122,5,Bronze,0
15449.0,26,60,974.52,3,3,3,333,9,Gold,1
15450.0,30,30,429.84,3,2,2,322,7,Silver,1
15452.0,30,56,528.48,3,3,2,332,8,Gold,1
15453.0,2,279,1371.770000000001,4,4,3,443,11,Platinum,2
15454.0,362,25,179.10000000000002,1,2,1,121,4,Bronze,0
15456.0,283,58,434.5900000000001,1,3,2,132,6,Silver,0
15457.0,262,58,237.07000000000002,1,3,1,131,5,Bronze,0
15458.0,25,7,161.64,3,1,1,311,5,Bronze,0
15460.0,354,56,214.26,1,3,1,131,5,Bronze,0
15462.0,94,11,234.60000000000002,2,1,1,211,4,Bronze,0
15463.0,29,7,126.14,3,1,1,311,5,Bronze,0
15464.0,338,155,1044.6500000000005,1,4,3,143,8,Gold,1
15465.0,20,97,7354.62,3,3,4,334,10,Platinum,2
15466.0,85,57,334.53000000000014,2,3,2,232,7,Silver,1
15467.0,9,52,524.88,4,3,2,432,9,Gold,1
15468.0,51,24,467.50999999999993,3,2,2,322,7,Silver,1
15469.0,50,24,538.55,3,2,2,322,7,Silver,1
15471.0,2,73,454.47999999999985,4,3,2,432,9,Gold,2
15472.0,113,76,371.56,2,3,2,232,7,Silver,1
15473.0,14,11,1771.2,4,1,4,414,9,Gold,1
15475.0,77,29,454.10999999999984,2,2,2,222,6,Silver,1
15478.0,40,44,1399.9199999999996,3,3,3,333,9,Gold,1
15480.0,116,45,905.5,2,3,3,233,8,Gold,1
15482.0,16,97,10879.760000000002,4,3,4,434,11,Platinum,2
15483.0,161,84,225.26000000000005,1,3,1,131,5,Bronze,1
15484.0,1,187,3590.4099999999994,4,4,4,444,12,Platinum,2
15485.0,30,85,2564.5,3,3,4,334,10,Platinum,1
15488.0,93,2,91.32000000000001,2,1,1,211,4,Bronze,0
15489.0,23,50,1134.28,3,3,3,333,9,Gold,1
15491.0,95,154,3100.0900000000015,2,4,4,244,10,Platinum,1
15492.0,28,35,659.4599999999999,3,2,2,322,7,Silver,1
15493.0,33,289,1953.4100000000049,3,4,4,344,11,Platinum,2
15494.0,21,122,1280.5800000000006,3,4,3,343,10,Platinum,1
15497.0,18,15,1262.2,4,1,3,413,8,Gold,1
15498.0,3,512,13316.399999999992,4,4,4,444,12,Platinum,2
15500.0,8,68,1131.5600000000004,4,3,3,433,10,Platinum,2
15502.0,16,213,10384.93,4,4,4,444,12,Platinum,2
15503.0,363,66,141.04,1,3,1,131,5,Bronze,0
15504.0,81,13,52.83000000000001,2,1,1,211,4,Bronze,0
15505.0,53,97,3610.9600000000005,2,3,4,234,9,Gold,1
15506.0,23,161,972.0800000000003,3,4,3,343,10,Platinum,1
15507.0,172,45,475.85999999999996,1,3,2,132,6,Silver,1
15508.0,189,92,1000.2700000000002,1,3,3,133,7,Silver,1
15510.0,331,1,250.0,1,1,1,111,3,Bronze,0
15511.0,12,158,900.5300000000001,4,4,3,443,11,Platinum,2
15512.0,156,7,121.0,1,1,1,111,3,Bronze,0
15513.0,33,308,14758.219999999998,3,4,4,344,11,Platinum,2
15514.0,12,166,4023.7200000000016,4,4,4,444,12,Platinum,2
15516.0,45,15,62.43,3,1,1,311,5,Bronze,0
15517.0,233,27,267.03000000000003,1,2,1,121,4,Bronze,0
15518.0,64,210,1921.550000000001,2,4,4,244,10,Platinum,1
15520.0,2,18,343.49999999999994,4,2,2,422,8,Gold,2
15521.0,40,185,3000.2000000000007,3,4,4,344,11,Platinum,1
15522.0,33,56,397.98999999999995,3,3,2,332,8,Gold,1
15523.0,84,10,412.00999999999993,2,1,2,212,5,Bronze,0
15524.0,25,1,440.0,3,1,2,312,6,Silver,0
15525.0,2,156,734.3700000000001,4,4,3,443,11,Platinum,2
15526.0,33,4,148.44,3,1,1,311,5,Bronze,0
15527.0,19,162,2428.529999999999,3,4,4,344,11,Platinum,2
15528.0,254,26,229.32999999999993,1,2,1,121,4,Bronze,0
15529.0,23,662,3962.5999999999976,3,4,4,344,11,Platinum,2
15530.0,22,107,1497.31,3,4,3,343,10,Platinum,1
15531.0,8,219,1972.3899999999996,4,4,4,444,12,Platinum,2
15532.0,25,251,1564.730000000003,3,4,3,343,10,Platinum,2
15533.0,19,83,807.5699999999997,3,3,3,333,9,Gold,1
15535.0,173,72,502.89999999999964,1,3,2,132,6,Silver,1
15537.0,163,24,110.92000000000003,1,2,1,121,4,Bronze,0
15539.0,7,41,538.46,4,2,2,422,8,Gold,1
15540.0,11,15,213.30000000000004,4,1,1,411,6,Silver,1
15541.0,114,29,85.13000000000002,2,2,1,221,5,Bronze,0
15543.0,288,28,127.85999999999999,1,2,1,121,4,Bronze,0
15544.0,9,259,3546.709999999995,4,4,4,444,12,Platinum,2
15545.0,54,80,288.9699999999999,2,3,1,231,6,Silver,1
15547.0,7,695,4910.59999999999,4,4,4,444,12,Platinum,2
15549.0,77,114,1681.46,2,4,4,244,10,Platinum,1
15550.0,4,61,575.63,4,3,2,432,9,Gold,2
15551.0,37,29,436.05999999999995,3,2,2,322,7,Silver,1
15552.0,217,17,90.12,1,1,1,111,3,Bronze,0
15553.0,60,55,428.9299999999999,2,3,2,232,7,Silver,1
15554.0,278,14,217.2,1,1,1,111,3,Bronze,0
15555.0,12,887,4794.85999999999,4,4,4,444,12,Platinum,2
15556.0,24,31,279.77,3,2,1,321,6,Silver,1
15557.0,29,19,468.90999999999997,3,2,2,322,7,Silver,1
15561.0,12,27,800.5900000000001,4,2,3,423,9,Gold,1
15562.0,352,1,134.55,1,1,1,111,3,Bronze,0
15563.0,22,113,1400.4399999999998,3,4,3,343,10,Platinum,1
15565.0,50,8,173.15999999999997,3,1,1,311,5,Bronze,0
15567.0,19,7,186.01000000000002,3,1,1,311,5,Bronze,0
15568.0,3,53,758.2899999999998,4,3,3,433,10,Platinum,2
15569.0,104,31,1375.7100000000003,2,2,3,223,7,Silver,1
15570.0,7,319,4148.820000000001,4,4,4,444,12,Platinum,2
15571.0,12,57,650.43,4,3,2,432,9,Gold,1
15572.0,5,212,2533.42,4,4,4,444,12,Platinum,2
15573.0,32,97,591.1899999999999,3,3,2,332,8,Gold,1
15574.0,178,152,675.64,1,4,3,143,8,Gold,1
15576.0,38,43,921.3700000000002,3,3,3,333,9,Gold,1
15577.0,151,39,258.8799999999998,1,2,1,121,4,Bronze,0
15578.0,162,13,127.1,1,1,1,111,3,Bronze,0
15579.0,69,48,327.59999999999997,2,3,2,232,7,Silver,1
15581.0,121,146,3675.7700000000004,2,4,4,244,10,Platinum,1
15582.0,25,44,682.9100000000001,3,3,3,333,9,Gold,1
15584.0,24,122,720.8599999999999,3,4,3,343,10,Platinum,1
15585.0,177,31,455.30000000000007,1,2,2,122,5,Bronze,0
15587.0,50,9,913.6800000000002,3,1,3,313,7,Silver,0
15589.0,256,29,478.53,1,2,2,122,5,Bronze,0
15592.0,47,24,388.58,3,2,2,322,7,Silver,1
15593.0,71,5,199.8,2,1,1,211,4,Bronze,0
15594.0,16,103,1771.78,4,4,4,444,12,Platinum,2
15596.0,101,77,1406.5900000000004,2,3,3,233,8,Gold,1
15597.0,35,22,324.57,3,2,2,322,7,Silver,1
15598.0,53,14,240.68,2,1,1,211,4,Bronze,0
15599.0,27,52,761.74,3,3,3,333,9,Gold,1
15601.0,11,410,6776.559999999997,4,4,4,444,12,Platinum,2
15602.0,8,46,1297.8700000000003,4,3,3,433,10,Platinum,2
15603.0,79,2,48.480000000000004,2,1,1,211,4,Bronze,0
15604.0,52,17,216.39000000000001,2,1,1,211,4,Bronze,0
15605.0,36,67,1198.23,3,3,3,333,9,Gold,1
15606.0,61,77,2920.1600000000003,2,3,4,234,9,Gold,1
15607.0,337,13,104.76,1,1,1,111,3,Bronze,0
15608.0,28,60,1093.68,3,3,3,333,9,Gold,1
15609.0,184,16,298.48,1,1,1,111,3,Bronze,0
15610.0,52,6,112.46,2,1,1,211,4,Bronze,0
15611.0,10,43,1591.4500000000003,4,3,3,433,10,Platinum,2
15612.0,36,6,195.15,3,1,1,311,5,Bronze,0
15615.0,10,423,10399.739999999989,4,4,4,444,12,Platinum,2
15618.0,33,45,776.8510000000002,3,3,3,333,9,Gold,1
15619.0,11,3,336.40000000000003,4,1,2,412,7,Silver,0
15620.0,57,100,1553.18,2,4,3,243,9,Gold,1
15621.0,4,16,1293.0300000000002,4,1,3,413,8,Gold,2
15622.0,43,185,3709.5600000000018,3,4,4,344,11,Platinum,2
15623.0,141,19,301.03,2,2,1,221,5,Bronze,0
15624.0,117,34,588.1300000000001,2,2,2,222,6,Silver,1
15625.0,104,64,1534.26,2,3,3,233,8,Gold,1
15626.0,75,49,675.8000000000001,2,3,3,233,8,Gold,1
15628.0,5,155,2870.2400000000002,4,4,4,444,12,Platinum,2
15630.0,45,60,1186.35,3,3,3,333,9,Gold,1
15632.0,16,167,3285.310000000001,4,4,4,444,12,Platinum,2
15634.0,17,15,243.55,4,1,1,411,6,Silver,0
15636.0,90,25,724.76,2,2,3,223,7,Silver,1
15637.0,53,15,223.36,2,1,1,211,4,Bronze,0
15639.0,134,25,425.31999999999994,2,2,2,222,6,Silver,0
15640.0,4,476,12416.10999999998,4,4,4,444,12,Platinum,2
15641.0,105,119,1887.2000000000005,2,4,4,244,10,Platinum,1
15643.0,192,33,664.0000000000002,1,2,2,122,5,Bronze,1
15644.0,166,232,803.5399999999997,1,4,3,143,8,Gold,1
15645.0,19,52,612.0099999999998,3,3,2,332,8,Gold,1
15646.0,158,35,447.63999999999993,1,2,2,122,5,Bronze,0
15648.0,204,24,639.5,1,2,2,122,5,Bronze,0
15649.0,336,2,816.0,1,1,3,113,5,Bronze,0
15651.0,37,32,646.3000000000001,3,2,2,322,7,Silver,1
15652.0,91,21,337.74,2,2,2,222,6,Silver,0
15653.0,93,6,877.4399999999999,2,1,3,213,6,Silver,0
15654.0,9,21,922.5300000000002,4,2,3,423,9,Gold,1
15655.0,243,34,560.67,1,2,2,122,5,Bronze,0
15656.0,45,47,748.5000000000001,3,3,3,333,9,Gold,1
15657.0,23,1,30.0,3,1,1,311,5,Bronze,0
15658.0,190,48,1024.0999999999997,1,3,3,133,7,Silver,1
15659.0,44,11,306.45000000000005,3,1,1,311,5,Bronze,0
15660.0,25,90,1600.86,3,3,3,333,9,Gold,1
15661.0,317,5,309.8,1,1,2,112,4,Bronze,0
15663.0,106,9,138.14000000000001,2,1,1,211,4,Bronze,0
15664.0,51,17,386.43,3,1,2,312,6,Silver,0
15665.0,168,115,2222.210000000001,1,4,4,144,9,Gold,1
15667.0,40,13,301.32000000000005,3,1,1,311,5,Bronze,0
15668.0,218,1,76.32000000000001,1,1,1,111,3,Bronze,0
15669.0,40,33,684.34,3,2,3,323,8,Gold,1
15670.0,297,12,173.05,1,1,1,111,3,Bronze,0
15671.0,19,78,2657.1300000000006,3,3,4,334,10,Platinum,2
15673.0,88,138,2726.2300000000005,2,4,4,244,10,Platinum,1
15674.0,73,114,2446.6,2,4,4,244,10,Platinum,1
15675.0,81,21,323.69,2,2,2,222,6,Silver,0
15676.0,19,202,3435.7599999999998,3,4,4,344,11,Platinum,2
15677.0,49,33,657.23,3,2,2,322,7,Silver,1
15678.0,53,12,352.70000000000005,2,1,2,212,5,Bronze,0
15679.0,24,110,781.2799999999999,3,4,3,343,10,Platinum,1
15680.0,9,78,1333.6800000000003,4,3,3,433,10,Platinum,2
15681.0,25,53,1426.1599999999999,3,3,3,333,9,Gold,1
15683.0,117,10,193.75,2,1,1,211,4,Bronze,0
15687.0,9,166,2993.099999999999,4,4,4,444,12,Platinum,2
15689.0,120,9,254.1,2,1,1,211,4,Bronze,0
15690.0,4,19,239.76000000000002,4,2,1,421,7,Silver,1
15691.0,252,2,136.8,1,1,1,111,3,Bronze,0
15692.0,28,12,191.04000000000002,3,1,1,311,5,Bronze,0
15694.0,1,78,6479.399999999998,4,3,4,434,11,Platinum,2
15695.0,267,22,409.9800000000001,1,2,2,122,5,Bronze,0
15696.0,33,168,2711.11,3,4,4,344,11,Platinum,2
15699.0,18,18,309.6499999999999,4,2,2,422,8,Gold,1
15700.0,172,86,696.6799999999996,1,3,3,133,7,Silver,1
15701.0,2,230,1529.0,4,4,3,443,11,Platinum,2
15703.0,265,5,211.5,1,1,1,111,3,Bronze,0
15704.0,140,117,2293.6199999999994,2,4,4,244,10,Platinum,1
15705.0,201,6,143.10000000000002,1,1,1,111,3,Bronze,0
15706.0,64,55,1060.56,2,3,3,233,8,Gold,1
15707.0,35,205,916.9800000000001,3,4,3,343,10,Platinum,1
15708.0,41,273,3235.2499999999977,3,4,4,344,11,Platinum,2
15709.0,284,6,133.25,1,1,1,111,3,Bronze,0
15712.0,9,53,1072.3600000000001,4,3,3,433,10,Platinum,2
15713.0,143,19,356.7,1,2,2,122,5,Bronze,0
15714.0,12,34,330.02999999999986,4,2,2,422,8,Gold,1
15716.0,146,117,1101.1100000000006,1,4,3,143,8,Gold,1
15717.0,234,7,150.3,1,1,1,111,3,Bronze,0
15719.0,33,931,5030.069999999997,3,4,4,344,11,Platinum,2
15720.0,24,128,598.7300000000001,3,4,2,342,9,Gold,1
15721.0,12,84,471.3999999999999,4,3,2,432,9,Gold,1
15722.0,36,67,2211.21,3,3,4,334,10,Platinum,1
15723.0,365,38,190.70000000000005,1,2,1,121,4,Bronze,0
15724.0,201,11,218.25,1,1,1,111,3,Bronze,0
15725.0,15,32,415.2500000000001,4,2,2,422,8,Gold,1
15727.0,17,301,5159.06,4,4,4,444,12,Platinum,2
15729.0,213,5,85.0,1,1,1,111,3,Bronze,0
15730.0,66,70,1120.8800000000003,2,3,3,233,8,Gold,1
15732.0,212,14,294.11999999999995,1,1,1,111,3,Bronze,0
15733.0,283,10,162.3,1,1,1,111,3,Bronze,0
15734.0,115,26,1339.45,2,2,3,223,7,Silver,1
15737.0,15,71,1188.12,4,3,3,433,10,Platinum,1
15738.0,19,173,4812.419999999996,3,4,4,344,11,Platinum,2
15739.0,66,8,449.12000000000006,2,1,2,212,5,Bronze,0
15740.0,49,9,154.88000000000002,3,1,1,311,5,Bronze,0
15743.0,16,86,775.9600000000003,4,3,3,433,10,Platinum,1
15744.0,78,3,34.8,2,1,1,211,4,Bronze,0
15745.0,19,62,1094.59,3,3,3,333,9,Gold,1
15746.0,134,28,196.87999999999997,2,2,1,221,5,Bronze,0
15747.0,13,90,946.6399999999996,4,3,3,433,10,Platinum,1
15748.0,40,20,144.35999999999996,3,2,1,321,6,Silver,0
15749.0,235,10,44534.3,1,1,4,114,6,Silver,1
15750.0,3,291,2463.0499999999993,4,4,4,444,12,Platinum,2
15752.0,40,405,2626.600000000002,3,4,4,344,11,Platinum,2
15753.0,305,1,79.2,1,1,1,111,3,Bronze,0
15754.0,51,28,458.57,3,2,2,322,7,Silver,1
15755.0,10,141,2364.2500000000023,4,4,4,444,12,Platinum,2
15756.0,61,191,528.0099999999995,2,4,2,242,8,Gold,1
15757.0,66,45,714.4200000000001,2,3,3,233,8,Gold,1
15758.0,25,9,205.25,3,1,1,311,5,Bronze,0
15759.0,218,7,253.04000000000002,1,1,1,111,3,Bronze,0
15762.0,65,37,583.75,2,2,2,222,6,Silver,1
15763.0,32,61,1086.9200000000003,3,3,3,333,9,Gold,1
15764.0,88,180,3279.9700000000003,2,4,4,244,10,Platinum,1
15766.0,64,11,315.05999999999995,2,1,2,212,5,Bronze,0
15768.0,116,27,621.83,2,2,2,222,6,Silver,1
15769.0,7,130,56252.72000000001,4,4,4,444,12,Platinum,2
15773.0,6,10,635.6800000000001,4,1,2,412,7,Silver,1
15774.0,69,25,270.8,2,2,1,221,5,Bronze,0
15775.0,245,7,104.9,1,1,1,111,3,Bronze,0
15776.0,133,18,241.62000000000003,2,2,1,221,5,Bronze,0
15777.0,241,21,1047.1100000000001,1,2,3,123,6,Silver,0
15780.0,184,29,475.28000000000003,1,2,2,122,5,Bronze,0
15781.0,25,20,345.4600000000001,3,2,2,322,7,Silver,1
15782.0,10,43,2614.7400000000007,4,3,4,434,11,Platinum,2
15783.0,11,14,246.3,4,1,1,411,6,Silver,1
15785.0,33,83,2328.9700000000003,3,3,4,334,10,Platinum,1
15786.0,46,266,4919.000000000004,3,4,4,344,11,Platinum,2
15787.0,26,200,933.26,3,4,3,343,10,Platinum,1
15789.0,358,25,351.3,1,2,2,122,5,Bronze,0
15790.0,10,34,218.74999999999997,4,2,1,421,7,Silver,1
15791.0,44,75,1612.6900000000003,3,3,3,333,9,Gold,1
15793.0,15,12,965.6099999999999,4,1,3,413,8,Gold,1
15795.0,150,42,610.0100000000001,1,3,2,132,6,Silver,1
15796.0,1,132,2708.6099999999997,4,4,4,444,12,Platinum,2
15797.0,113,8,2207.4,2,1,4,214,7,Silver,0
15799.0,76,98,884.1400000000002,2,3,3,233,8,Gold,1
15800.0,107,117,696.8900000000002,2,4,3,243,9,Gold,1
15801.0,46,64,1063.9499999999998,3,3,3,333,9,Gold,1
15802.0,143,1,451.42,1,1,2,112,4,Bronze,0
15803.0,51,8,415.82,3,1,2,312,6,Silver,0
15804.0,1,262,4206.389999999997,4,4,4,444,12,Platinum,2
15805.0,23,299,5488.179999999997,3,4,4,344,11,Platinum,2
15806.0,46,31,784.5799999999999,3,2,3,323,8,Gold,1
15807.0,50,48,903.9000000000001,3,3,3,333,9,Gold,1
15808.0,306,195,3651.270000000002,1,4,4,144,9,Gold,1
15809.0,36,35,515.7699999999999,3,2,2,322,7,Silver,1
15810.0,79,89,1391.9799999999998,2,3,3,233,8,Gold,1
15811.0,22,133,2218.6199999999994,3,4,4,344,11,Platinum,2
15812.0,107,41,1801.14,2,2,4,224,8,Gold,1
15813.0,208,40,1303.9099999999999,1,2,3,123,6,Silver,1
15814.0,17,72,1945.3300000000004,4,3,4,434,11,Platinum,2
15815.0,64,49,2100.6000000000004,2,3,4,234,9,Gold,1
15819.0,49,123,1905.45,3,4,4,344,11,Platinum,1
15820.0,320,17,206.98000000000002,1,1,1,111,3,Bronze,0
15821.0,44,62,570.96,3,3,2,332,8,Gold,1
15822.0,3,33,885.4699999999999,4,2,3,423,9,Gold,2
15823.0,372,1,15.0,1,1,1,111,3,Bronze,0
15825.0,172,20,532.94,1,2,2,122,5,Bronze,0
15826.0,56,68,1654.31,2,3,3,233,8,Gold,1
15827.0,73,115,1836.0900000000008,2,4,4,244,10,Platinum,1
15829.0,99,51,636.14,2,3,2,232,7,Silver,1
15830.0,38,39,576.0,3,2,2,322,7,Silver,1
15831.0,58,66,794.6399999999999,2,3,3,233,8,Gold,1
15832.0,254,54,836.7899999999998,1,3,3,133,7,Silver,1
15834.0,70,269,2225.1499999999996,2,4,4,244,10,Platinum,1
15835.0,44,50,954.0899999999996,3,3,3,333,9,Gold,1
15836.0,50,10,137.37,3,1,1,311,5,Bronze,0
15837.0,65,24,391.97999999999996,2,2,2,222,6,Silver,0
15838.0,11,167,33643.08,4,4,4,444,12,Platinum,2
15839.0,33,62,1048.4900000000002,3,3,3,333,9,Gold,1
15840.0,59,27,355.56,2,2,2,222,6,Silver,1
15841.0,73,47,1224.0600000000004,2,3,3,233,8,Gold,1
15843.0,304,8,118.95,1,1,1,111,3,Bronze,0
15844.0,46,11,130.74,3,1,1,311,5,Bronze,0
15845.0,18,138,3711.7699999999995,4,4,4,444,12,Platinum,2
15847.0,38,22,389.27,3,2,2,322,7,Silver,1
15850.0,19,93,234.88000000000002,3,3,1,331,7,Silver,1
15852.0,187,22,160.71,1,2,1,121,4,Bronze,0
15853.0,52,30,110.80000000000001,2,2,1,221,5,Bronze,0
15854.0,4,138,2969.1199999999976,4,4,4,444,12,Platinum,2
15855.0,137,80,712.2399999999997,2,3,3,233,8,Gold,1
15856.0,4,628,16143.64000000001,4,4,4,444,12,Platinum,2
15857.0,19,14,297.0,3,1,1,311,5,Bronze,0
15858.0,16,188,1427.5700000000008,4,4,3,443,11,Platinum,2
15860.0,41,139,965.1599999999993,3,4,3,343,10,Platinum,1
15861.0,12,540,3146.920000000001,4,4,4,444,12,Platinum,2
15862.0,8,147,832.88,4,4,3,443,11,Platinum,2
15863.0,26,18,68.84,3,2,1,321,6,Silver,0
15864.0,22,20,1936.3200000000002,3,2,4,324,9,Gold,1
15865.0,41,40,895.1300000000002,3,2,3,323,8,Gold,1
15866.0,101,43,211.88999999999996,2,3,1,231,6,Silver,0
15867.0,5,459,3810.1399999999985,4,4,4,444,12,Platinum,2
15869.0,277,15,149.64,1,1,1,111,3,Bronze,0
15870.0,33,74,351.4399999999998,3,3,2,332,8,Gold,1
15872.0,15,108,316.25,4,4,2,442,10,Platinum,1
15874.0,64,120,4405.879999999999,2,4,4,244,10,Platinum,1
15877.0,2,126,490.33,4,4,2,442,10,Platinum,2
15880.0,369,96,329.0299999999999,1,3,2,132,6,Silver,1
15881.0,312,29,501.39,1,2,2,122,5,Bronze,0
15882.0,199,23,516.3599999999999,1,2,2,122,5,Bronze,0
15883.0,2,49,396.47999999999996,4,3,2,432,9,Gold,2
15885.0,93,18,379.34999999999997,2,2,2,222,6,Silver,0
15886.0,60,12,181.09,2,1,1,211,4,Bronze,0
15888.0,81,12,168.31,2,1,1,211,4,Bronze,0
15889.0,157,85,420.06999999999977,1,3,2,132,6,Silver,1
15891.0,227,60,511.67999999999995,1,3,2,132,6,Silver,1
15894.0,253,37,258.25,1,2,1,121,4,Bronze,0
15895.0,150,11,179.17,1,1,1,111,3,Bronze,0
15897.0,194,22,208.59,1,2,1,121,4,Bronze,0
15898.0,1,84,1383.83,4,3,3,433,10,Platinum,2
15899.0,369,4,56.25,1,1,1,111,3,Bronze,0
15900.0,24,47,337.28,3,3,2,332,8,Gold,1
15901.0,17,111,351.7299999999999,4,4,2,442,10,Platinum,1
15903.0,10,74,5126.76,4,3,4,434,11,Platinum,2
15904.0,8,30,164.67999999999998,4,2,1,421,7,Silver,1
15906.0,20,150,1567.6900000000014,3,4,3,343,10,Platinum,2
15907.0,4,226,882.7199999999997,4,4,3,443,11,Platinum,2
15909.0,174,7,191.93999999999997,1,1,1,111,3,Bronze,0
15910.0,1,266,1228.8799999999994,4,4,3,443,11,Platinum,2
15912.0,178,19,264.62,1,2,1,121,4,Bronze,0
15916.0,16,151,1502.8600000000004,4,4,3,443,11,Platinum,2
15917.0,248,12,123.10000000000001,1,1,1,111,3,Bronze,0
15918.0,191,40,334.23,1,2,2,122,5,Bronze,0
15919.0,20,122,525.6899999999995,3,4,2,342,9,Gold,1
15920.0,154,60,167.49999999999997,1,3,1,131,5,Bronze,0
15921.0,173,24,323.03000000000003,1,2,2,122,5,Bronze,0
15922.0,373,11,369.50000000000006,1,1,2,112,4,Bronze,0
15923.0,373,21,127.08000000000003,1,2,1,121,4,Bronze,0
15925.0,194,12,207.15,1,1,1,111,3,Bronze,0
15930.0,67,21,426.63000000000017,2,2,2,222,6,Silver,0
15932.0,4,115,2495.870000000001,4,4,4,444,12,Platinum,2
15933.0,21,74,1107.4600000000003,3,3,3,333,9,Gold,1
15935.0,239,12,416.8600000000001,1,1,2,112,4,Bronze,0
15937.0,64,7,145.35,2,1,1,211,4,Bronze,0
15938.0,112,18,404.58,2,2,2,222,6,Silver,0
15939.0,90,76,6115.009999999999,2,3,4,234,9,Gold,1
15940.0,311,1,35.8,1,1,1,111,3,Bronze,0
15942.0,134,14,337.43999999999994,2,1,2,212,5,Bronze,0
15944.0,277,6,325.1,1,1,2,112,4,Bronze,0
15945.0,365,2,181.0,1,1,1,111,3,Bronze,0
15947.0,83,29,1708.2400000000002,2,2,4,224,8,Gold,1
15948.0,8,60,955.2400000000001,4,3,3,433,10,Platinum,2
15949.0,17,19,364.7199999999999,4,2,2,422,8,Gold,1
15950.0,32,97,1744.7099999999991,3,3,4,334,10,Platinum,1
15951.0,9,41,708.2200000000001,4,2,3,423,9,Gold,1
15952.0,34,84,781.9099999999999,3,3,3,333,9,Gold,1
15953.0,15,97,1657.28,4,3,3,433,10,Platinum,2
15955.0,24,183,4416.260000000002,3,4,4,344,11,Platinum,2
15957.0,32,42,428.88999999999993,3,3,2,332,8,Gold,1
15958.0,74,7,104.35,2,1,1,211,4,Bronze,0
15963.0,20,28,470.7600000000001,3,2,2,322,7,Silver,1
15965.0,17,111,808.8699999999999,4,4,3,443,11,Platinum,1
15967.0,23,80,397.67999999999995,3,3,2,332,8,Gold,1
15969.0,3,20,666.0999999999999,4,2,2,422,8,Gold,2
15970.0,304,11,314.1,1,1,2,112,4,Bronze,0
15971.0,18,35,4199.85,4,2,4,424,10,Platinum,2
15973.0,367,4,307.82,1,1,2,112,4,Bronze,0
15974.0,39,176,3442.15,3,4,4,344,11,Platinum,2
15975.0,84,24,371.01,2,2,2,222,6,Silver,0
15976.0,165,96,427.6399999999998,1,3,2,132,6,Silver,1
15977.0,17,65,1054.7299999999996,4,3,3,433,10,Platinum,1
15978.0,77,49,1098.7800000000002,2,3,3,233,8,Gold,1
15980.0,89,43,2398.8599999999997,2,3,4,234,9,Gold,1
15981.0,25,97,3408.4799999999987,3,3,4,334,10,Platinum,2
15983.0,22,112,1465.12,3,4,3,343,10,Platinum,1
15984.0,3,258,2780.6300000000006,4,4,4,444,12,Platinum,2
15985.0,123,37,1142.42,2,2,3,223,7,Silver,1
15986.0,30,14,168.12,3,1,1,311,5,Bronze,0
15987.0,12,128,1432.7700000000004,4,4,3,443,11,Platinum,2
15988.0,19,26,156.78000000000003,3,2,1,321,6,Silver,1
